RSO_Identifier,RSO_Weight,RSO_Density,RSO_Visibility,RSO_Name,RSO_MRP,Orbit_Identifier,Orbit_Establishment_Year,Orbit_Height,Stealth_Type,RSO_Type,Survivability
NCR41,17.85,Low,0.018125948,Dove,94.9094,OUT017,2007,,Stealth_1,RSO_Type1,761.6752
FDB32,,Low,0.023339367,EnviSAT,94.8778,OUT027,1985,MEO,Stealth_1,RSO_Type3,4036.7454
FDO23,,Low,0.25637539,Quickbird,94.8436,OUT019,1985,LEO,Stealth_0,RSO_Type4,567.2616
FDZ21,17.6,Regular,0.065649353,CBERS,94.841,OUT010,1998,,Stealth_1,RSO_Type4,193.082
NCT54,8.695,Low,0.120022543,Corona,94.8094,OUT018,2009,MEO,Stealth_1,RSO_Type2,1428.141
FDB32,20.6,Low,0.023585598,EnviSAT,94.7778,OUT017,2007,,Stealth_1,RSO_Type1,1314.2892
FDA11,,Low,0.043029436,EO-1,94.7436,OUT027,1985,MEO,Stealth_1,RSO_Type3,1701.7848
FDL40,,Low,0.011556919,PROBA,94.741,OUT027,1985,MEO,Stealth_1,RSO_Type3,1641.197
FDM46,7.365,Low,0.160292264,CBERS,94.712,OUT045,2002,,Stealth_1,RSO_Type1,932.12
FDM46,7.365,Low,0.159967845,CBERS,94.712,OUT046,1997,LEO,Stealth_1,RSO_Type1,1304.968
NCT54,8.695,Low,0.119436131,Corona,94.7094,OUT013,1987,GEO,Stealth_1,RSO_Type1,1047.3034
DRK01,7.63,Low,0.061409711,Sentinel,94.6436,OUT017,2007,,Stealth_1,RSO_Type1,1607.2412
NCS17,,Low,0.080111611,Dove,94.6436,OUT027,1985,MEO,Stealth_1,RSO_Type3,4065.3748
FDZ21,17.6,Regular,0.03928284,CBERS,94.641,OUT049,1999,MEO,Stealth_1,RSO_Type1,2799.689
FDB14,20.25,Regular,0.103142373,Pleiades,94.612,OUT018,2009,MEO,Stealth_1,RSO_Type2,652.484
FDY57,20.2,Regular,0.121254236,CBERS,94.5752,OUT046,1997,LEO,Stealth_1,RSO_Type1,1821.6288
FDR58,,Low,0.041718456,CBERS,94.5462,OUT027,1985,MEO,Stealth_1,RSO_Type3,2868.9322
FDL40,17.7,Low,0.011636708,PROBA,94.541,OUT045,2002,,Stealth_1,RSO_Type1,1061.951
FDE02,8.71,Low,0.121936216,Pleiades,94.4778,OUT017,2007,,Stealth_1,RSO_Type1,2628.5784
FDB32,20.6,Low,0.039255412,EnviSAT,94.4778,OUT010,1998,,Stealth_1,RSO_Type4,93.8778
FDX24,,Low,0.013861607,EO-1,94.4462,OUT027,1985,MEO,Stealth_1,RSO_Type3,2036.0164
FDX23,6.445,Low,0.029667053,EO-1,94.4436,OUT013,1987,GEO,Stealth_1,RSO_Type1,1134.5232
DRE25,,Low,0.072928316,Sentinel,94.412,OUT027,1985,MEO,Stealth_1,RSO_Type3,1304.968
FDC50,15.85,Low,0.13727,Pleiades,94.4094,OUT017,2007,,Stealth_1,RSO_Type1,1904.188
FDC50,15.85,Low,0.136774734,Pleiades,94.4094,OUT045,2002,,Stealth_1,RSO_Type1,1428.141
FDK16,9.065,Low,0.115233813,PROBA,94.4094,OUT013,1987,GEO,Stealth_1,RSO_Type1,2856.282
FDO27,6.175,Regular,0.179077475,Terra,94.3752,OUT046,1997,LEO,Stealth_1,RSO_Type1,1342.2528
FDY59,8.195,Low,0.031452265,EO-1,94.3462,OUT049,1999,MEO,Stealth_1,RSO_Type1,925.462
FDX27,20.7,Regular,0.114581955,Landsat,94.3436,OUT018,2009,MEO,Stealth_1,RSO_Type2,945.436
FDA11,7.75,Low,0.043483398,EO-1,94.3436,OUT017,2007,,Stealth_1,RSO_Type1,2363.59
FDO23,,Low,0.14571827,Quickbird,94.3436,OUT027,1985,MEO,Stealth_1,RSO_Type3,2269.0464
FDB14,20.25,Regular,0.102704495,Pleiades,94.312,OUT035,2004,LEO,Stealth_1,RSO_Type1,2982.784
FDU24,,Regular,0.139484292,EO-1,94.312,OUT027,1985,MEO,Stealth_1,RSO_Type3,2516.724
FDU24,6.78,Medium,0.140163038,EO-1,94.212,OUT046,1997,LEO,Stealth_1,RSO_Type1,1025.332
DRN36,15.2,Low,0.050279604,Sentinel,94.1752,OUT045,2002,,Stealth_1,RSO_Type1,2109.2544
FDO27,6.175,Regular,0.179355893,Terra,94.1752,OUT049,1999,MEO,Stealth_1,RSO_Type1,575.2512
FDX24,8.355,Low,0.013929059,EO-1,94.1462,OUT046,1997,LEO,Stealth_1,RSO_Type1,2221.1088
NCG43,20.2,Low,0,Corona,94.1462,OUT046,1997,LEO,Stealth_1,RSO_Type1,832.9158
FDX23,6.445,Low,0.029859711,EO-1,94.1436,OUT017,2007,,Stealth_1,RSO_Type1,1418.154
FDD45,8.615,Low,0.116484721,EnviSAT,94.1436,OUT045,2002,,Stealth_1,RSO_Type1,1134.5232
FDO23,17.85,Low,0.146305498,Quickbird,94.1436,OUT013,1987,GEO,Stealth_1,RSO_Type1,1607.2412
FDD45,8.615,Low,0.116152226,EnviSAT,94.1436,OUT013,1987,GEO,Stealth_1,RSO_Type1,1512.6976
FDR07,,Low,0.136119549,EnviSAT,94.1094,OUT019,1985,LEO,Stealth_0,RSO_Type4,190.4188
FDC32,18.35,Low,0.099090261,EnviSAT,94.0462,OUT035,2004,LEO,Stealth_1,RSO_Type1,555.2772
FDX24,8.355,Low,0.013957308,EO-1,94.0462,OUT045,2002,,Stealth_1,RSO_Type1,1480.7392
NCG43,,Low,0.073879939,Corona,94.0462,OUT027,1985,MEO,Stealth_1,RSO_Type3,1850.924
DRK01,7.63,Low,0.061188147,Sentinel,94.0436,OUT045,2002,,Stealth_1,RSO_Type1,1134.5232
FDU24,6.78,Regular,0,EO-1,94.012,OUT013,1987,GEO,Stealth_1,RSO_Type1,1211.756
FDB32,20.6,Low,0.023448504,EnviSAT,93.9778,OUT035,2004,LEO,Stealth_1,RSO_Type1,2816.334
FDM46,7.365,Low,0.159937597,CBERS,93.912,OUT035,2004,LEO,Stealth_1,RSO_Type1,1304.968
FDK16,,Low,0.114771298,PROBA,93.9094,OUT027,1985,MEO,Stealth_1,RSO_Type3,3903.5854
FDB35,12.3,Regular,0.064882207,RapidEye,93.8804,OUT018,2009,MEO,Stealth_1,RSO_Type2,1470.0864
FDY59,8.195,Low,0.031403441,EO-1,93.8462,OUT046,1997,LEO,Stealth_1,RSO_Type1,647.8234
FDC32,18.35,Low,0.099026525,EnviSAT,93.8462,OUT013,1987,GEO,Stealth_1,RSO_Type1,1295.6468
FDO23,17.85,Low,0.146399663,Quickbird,93.8436,OUT035,2004,LEO,Stealth_1,RSO_Type1,1418.154
FDC50,,Low,0.135836915,Pleiades,93.8094,OUT027,1985,MEO,Stealth_1,RSO_Type3,3237.1196
FDW16,17.35,Regular,0.041439718,PROBA,93.7804,OUT013,1987,GEO,Stealth_1,RSO_Type1,2848.2924
FDE02,8.71,Low,0.121149472,Pleiades,93.7778,OUT013,1987,GEO,Stealth_1,RSO_Type1,1783.6782
FDO23,17.85,Low,0.147023834,Quickbird,93.7436,OUT018,2009,MEO,Stealth_1,RSO_Type2,1134.5232
FDO23,17.85,Low,0.147255604,Quickbird,93.7436,OUT017,2007,,Stealth_1,RSO_Type1,1701.7848
FDN50,16.85,Medium,0.026627857,Pleiades,93.712,OUT018,2009,MEO,Stealth_1,RSO_Type2,745.696
FDN50,16.85,Regular,0.026561057,Pleiades,93.712,OUT049,1999,MEO,Stealth_1,RSO_Type1,466.06
NCR41,,Low,0.017936715,Dove,93.7094,OUT027,1985,MEO,Stealth_1,RSO_Type3,4189.2136
NCG43,20.2,Low,0.124261614,Corona,93.6462,OUT010,1998,,Stealth_1,RSO_Type4,277.6386
FDY59,8.195,Low,0.031377308,EO-1,93.6462,OUT013,1987,GEO,Stealth_1,RSO_Type1,925.462
NCM41,16.5,Low,0.035711426,Dove,93.612,OUT049,1999,MEO,Stealth_1,RSO_Type1,1584.604
FDD57,18.1,High,0.022380952,EnviSAT,93.6094,OUT013,1987,GEO,Stealth_1,RSO_Type1,476.047
FDD57,,Low,0.022291121,EnviSAT,93.6094,OUT027,1985,MEO,Stealth_1,RSO_Type3,3713.1666
FDB32,,Low,0.041063069,EnviSAT,93.5778,OUT019,1985,LEO,Stealth_0,RSO_Type4,187.7556
FDN33,6.305,Regular,0.123307177,CBERS,93.5436,OUT049,1999,MEO,Stealth_1,RSO_Type1,283.6308
DRH03,17.25,Low,0.035207155,Landsat,93.512,OUT018,2009,MEO,Stealth_1,RSO_Type2,1491.392
FDM46,7.365,Low,0.160216552,CBERS,93.512,OUT049,1999,MEO,Stealth_1,RSO_Type1,1677.816
NCS17,18.6,Low,0.080434451,Dove,93.4436,OUT013,1987,GEO,Stealth_1,RSO_Type1,1701.7848
DRH03,17.25,Low,0.035118834,Landsat,93.412,OUT049,1999,MEO,Stealth_1,RSO_Type1,932.12
FDI58,7.64,Regular,0.070704474,CBERS,93.412,OUT046,1997,LEO,Stealth_1,RSO_Type1,1491.392
NCT54,8.695,Low,0.119513002,Corona,93.4094,OUT035,2004,LEO,Stealth_1,RSO_Type1,856.8846
FDB32,20.6,Low,0.023548476,EnviSAT,93.3778,OUT018,2009,MEO,Stealth_1,RSO_Type2,1314.2892
FDY59,,Low,0.031251369,EO-1,93.3462,OUT027,1985,MEO,Stealth_1,RSO_Type3,1018.0082
DRK01,7.63,Low,0.061313057,Sentinel,93.3436,OUT018,2009,MEO,Stealth_1,RSO_Type2,1323.6104
FDZ51,11.3,Regular,0.054637635,Terra,93.3094,OUT049,1999,MEO,Stealth_1,RSO_Type1,3046.7008
FDC50,15.85,Low,0.228469522,Pleiades,93.3094,OUT010,1998,,Stealth_1,RSO_Type4,285.6282
FDR58,6.675,Low,0.041986639,CBERS,93.2462,OUT049,1999,MEO,Stealth_1,RSO_Type1,1480.7392
NCG43,20.2,Low,0.074177667,Corona,93.2462,OUT013,1987,GEO,Stealth_1,RSO_Type1,1018.0082
FDN33,6.305,Regular,0.12301331,CBERS,93.2436,OUT013,1987,GEO,Stealth_1,RSO_Type1,2079.9592
FDI56,7.325,Low,0.093913607,EnviSAT,93.2146,OUT017,2007,,Stealth_1,RSO_Type1,1733.0774
FDB14,20.25,Regular,0.102932246,Pleiades,93.212,OUT045,2002,,Stealth_1,RSO_Type1,1304.968
FDB14,20.25,Regular,0.102723919,Pleiades,93.212,OUT046,1997,LEO,Stealth_1,RSO_Type1,1957.452
NCT54,8.695,Low,0.120211747,Corona,93.2094,OUT017,2007,,Stealth_1,RSO_Type1,666.4658
FDL25,6.92,Regular,0.131128467,Worldview,93.1804,OUT049,1999,MEO,Stealth_1,RSO_Type1,1561.9668
FDW16,17.35,Regular,0.041538713,PROBA,93.1804,OUT049,1999,MEO,Stealth_1,RSO_Type1,1378.206
FDO50,16.25,Low,0.078290271,Pleiades,93.1804,OUT049,1999,MEO,Stealth_1,RSO_Type1,1194.4452
FDY59,8.195,Low,0,EO-1,93.1462,OUT018,2009,MEO,Stealth_1,RSO_Type2,647.8234
FDA11,7.75,Low,0.043414959,EO-1,93.1436,OUT018,2009,MEO,Stealth_1,RSO_Type2,1418.154
FDO23,17.85,Low,0,Quickbird,93.1436,OUT045,2002,,Stealth_1,RSO_Type1,2174.5028
DRD12,6.96,Low,0.077178965,Sentinel,93.1146,OUT035,2004,LEO,Stealth_1,RSO_Type1,2189.1504
NCM41,16.5,Low,0.035626319,Dove,93.112,OUT013,1987,GEO,Stealth_1,RSO_Type1,932.12
FDN48,13.35,Low,0.065082452,EO-1,93.0804,OUT045,2002,,Stealth_1,RSO_Type1,2113.2492
FDW16,17.35,Regular,0.041474232,PROBA,93.0804,OUT046,1997,LEO,Stealth_1,RSO_Type1,826.9236
FDO50,,Low,0.077790204,Pleiades,93.0804,OUT027,1985,MEO,Stealth_1,RSO_Type3,2940.1728
FDX24,8.355,Low,0.013926425,EO-1,93.0462,OUT035,2004,LEO,Stealth_1,RSO_Type1,1110.5544
NCG43,,Low,0.129983688,Corona,93.0462,OUT019,1985,LEO,Stealth_0,RSO_Type4,185.0924
FDN33,,Regular,0.122519571,CBERS,93.0436,OUT027,1985,MEO,Stealth_1,RSO_Type3,2363.59
FDB35,12.3,Regular,0.064565202,RapidEye,92.9804,OUT013,1987,GEO,Stealth_1,RSO_Type1,1929.4884
FDB35,,Regular,0.113139486,RapidEye,92.9804,OUT019,1985,LEO,Stealth_0,RSO_Type4,183.7608
FDR58,6.675,Low,0,CBERS,92.9462,OUT018,2009,MEO,Stealth_1,RSO_Type2,1018.0082
FDX27,20.7,Regular,0.114022125,Landsat,92.9436,OUT013,1987,GEO,Stealth_1,RSO_Type1,2174.5028
FDX27,20.7,Regular,0.191008614,Landsat,92.8436,OUT010,1998,,Stealth_1,RSO_Type4,189.0872
FDI33,16.5,Low,0.028418817,CBERS,92.8146,OUT046,1997,LEO,Stealth_1,RSO_Type1,2097.9358
FDN50,,Regular,0.026391403,Pleiades,92.812,OUT027,1985,MEO,Stealth_1,RSO_Type3,2609.936
FDU24,,Regular,0.245407386,EO-1,92.812,OUT019,1985,LEO,Stealth_0,RSO_Type4,93.212
FDE02,8.71,Low,0.121250374,Pleiades,92.7778,OUT046,1997,LEO,Stealth_1,RSO_Type1,1032.6558
FDX27,20.7,Regular,0.11411709,Landsat,92.7436,OUT046,1997,LEO,Stealth_1,RSO_Type1,1323.6104
FDG50,7.405,Low,0.015334003,Pleiades,92.7146,OUT018,2009,MEO,Stealth_1,RSO_Type2,1185.7898
FDI56,7.325,Low,0.093307668,EnviSAT,92.7146,OUT013,1987,GEO,Stealth_1,RSO_Type1,2006.7212
DRD12,6.96,Low,0.077129323,Sentinel,92.7146,OUT013,1987,GEO,Stealth_1,RSO_Type1,1733.0774
FDM46,,Low,0.159193194,CBERS,92.712,OUT027,1985,MEO,Stealth_1,RSO_Type3,3635.268
FDB35,12.3,Regular,0.064750025,RapidEye,92.6804,OUT045,2002,,Stealth_1,RSO_Type1,1010.6844
FDR58,6.675,Low,0.04200648,CBERS,92.6462,OUT045,2002,,Stealth_1,RSO_Type1,1665.8316
FDX23,6.445,Low,0.029691762,EO-1,92.6436,OUT046,1997,LEO,Stealth_1,RSO_Type1,1039.9796
NCM41,16.5,Low,0.035801238,Dove,92.612,OUT018,2009,MEO,Stealth_1,RSO_Type2,559.272
FDB35,12.3,Regular,0.064984487,RapidEye,92.5804,OUT017,2007,,Stealth_1,RSO_Type1,2297.01
FDL22,,Low,0.036213953,CBERS,92.5488,OUT027,1985,MEO,Stealth_1,RSO_Type3,2625.9152
DRK01,7.63,Low,0.061159246,Sentinel,92.5436,OUT049,1999,MEO,Stealth_1,RSO_Type1,1607.2412
NCS17,18.6,Low,0.080626601,Dove,92.5436,OUT049,1999,MEO,Stealth_1,RSO_Type1,378.1744
FDA11,7.75,Low,0.043238822,EO-1,92.5436,OUT046,1997,LEO,Stealth_1,RSO_Type1,1701.7848
NCS42,8.6,Low,0.069416467,Corona,92.5146,OUT046,1997,LEO,Stealth_1,RSO_Type1,2006.7212
FDB14,20.25,Regular,0.171938781,Pleiades,92.512,OUT010,1998,,Stealth_1,RSO_Type4,186.424
FDH04,6.115,Regular,0.011437302,PROBA,92.4488,OUT017,2007,,Stealth_2,RSO_Type1,1358.232
FDH02,7.27,Regular,0.020823289,Pleiades,92.4488,OUT045,2002,,Stealth_1,RSO_Type1,996.0368
FDX24,,High,0.024387984,EO-1,92.4462,OUT019,1985,LEO,Stealth_0,RSO_Type4,185.0924
FDG50,7.405,Low,0.015358176,Pleiades,92.4146,OUT017,2007,,Stealth_1,RSO_Type1,1459.4336
DRH03,17.25,Low,0.035064318,Landsat,92.412,OUT046,1997,LEO,Stealth_1,RSO_Type1,1304.968
FDY20,12.5,Regular,0.081684728,EnviSAT,92.3488,OUT013,1987,GEO,Stealth_1,RSO_Type1,1177.1344
FDR58,6.675,Low,0.041921462,CBERS,92.3462,OUT046,1997,LEO,Stealth_1,RSO_Type1,2406.2012
FDB14,,Regular,0,Pleiades,92.312,OUT019,1985,LEO,Stealth_0,RSO_Type4,372.848
FDE02,,Low,0.212293753,Pleiades,92.2778,OUT019,1985,LEO,Stealth_0,RSO_Type4,469.389
FDY20,12.5,Regular,0.082085787,EnviSAT,92.2488,OUT018,2009,MEO,Stealth_1,RSO_Type2,1358.232
FDH02,7.27,Regular,0.020898691,Pleiades,92.2488,OUT017,2007,,Stealth_1,RSO_Type1,814.9392
FDI56,7.325,Low,0.156307983,EnviSAT,92.2146,OUT010,1998,,Stealth_1,RSO_Type4,91.2146
FDU24,6.78,Regular,0.140955857,EO-1,92.212,OUT017,2007,,Stealth_1,RSO_Type1,4101.328
FDR58,6.675,Low,0.041886576,CBERS,92.1462,OUT013,1987,GEO,Stealth_1,RSO_Type1,1203.1006
DRE25,15.35,Low,0.073269336,Sentinel,92.112,OUT035,2004,LEO,Stealth_1,RSO_Type1,1118.544
FDC32,,Low,0.173527068,EnviSAT,92.0462,OUT019,1985,LEO,Stealth_0,RSO_Type4,277.6386
DRE25,15.35,High,0.073697713,Sentinel,91.912,OUT017,2007,,Stealth_1,RSO_Type1,559.272
DRE25,15.35,Low,0.073397129,Sentinel,91.912,OUT049,1999,MEO,Stealth_1,RSO_Type1,2609.936
FDP46,15.35,Low,0.074553522,CBERS,91.883,OUT013,1987,GEO,Stealth_1,RSO_Type1,2606.607
FDL25,6.92,Regular,0.131665479,Worldview,91.8804,OUT017,2007,,Stealth_1,RSO_Type1,275.6412
FDH02,,Regular,0,Pleiades,91.8488,OUT027,1985,MEO,Stealth_1,RSO_Type3,2716.464
FDY59,8.195,Low,0.031467128,EO-1,91.8462,OUT045,2002,,Stealth_1,RSO_Type1,2313.655
NCS42,8.6,Low,0.069524391,Corona,91.8146,OUT049,1999,MEO,Stealth_1,RSO_Type1,2371.5796
DRE25,15.35,Low,0.073283193,Sentinel,91.812,OUT046,1997,LEO,Stealth_1,RSO_Type1,1771.028
DRH03,,Low,0.061393095,Landsat,91.812,OUT019,1985,LEO,Stealth_0,RSO_Type4,372.848
FDY20,12.5,Regular,0.081879864,EnviSAT,91.7488,OUT049,1999,MEO,Stealth_1,RSO_Type1,1358.232
FDI33,16.5,Low,0.028395167,CBERS,91.7146,OUT013,1987,GEO,Stealth_1,RSO_Type1,2462.7942
FDI58,7.64,Regular,0.070847865,CBERS,91.712,OUT045,2002,,Stealth_1,RSO_Type1,2050.664
FDW16,,Regular,0.041273391,PROBA,91.6804,OUT027,1985,MEO,Stealth_1,RSO_Type3,3858.9768
DRH03,17.25,Low,0.035057688,Landsat,91.612,OUT035,2004,LEO,Stealth_1,RSO_Type1,279.636
DRH03,17.25,Low,0.05869048,Landsat,91.612,OUT010,1998,,Stealth_1,RSO_Type4,93.212
FDL36,15.1,Low,0.076505799,EO-1,91.583,OUT017,2007,,Stealth_1,RSO_Type1,539.298
FDY20,12.5,Regular,0.082215187,EnviSAT,91.4488,OUT017,2007,,Stealth_1,RSO_Type1,1086.5856
FDL22,16.85,Low,0.036390174,CBERS,91.4488,OUT046,1997,LEO,Stealth_1,RSO_Type1,2082.6224
NCG43,20.2,Low,0.074390007,Corona,91.4462,OUT045,2002,,Stealth_1,RSO_Type1,1943.4702
FDC32,18.35,Low,0.099309997,EnviSAT,91.4462,OUT045,2002,,Stealth_1,RSO_Type1,1665.8316
DRD12,6.96,Low,0.077350112,Sentinel,91.4146,OUT045,2002,,Stealth_1,RSO_Type1,638.5022
FDO50,16.25,Low,0.078168739,Pleiades,91.3804,OUT046,1997,LEO,Stealth_1,RSO_Type1,1653.8472
FDY59,8.195,Low,0.031397503,EO-1,91.3462,OUT035,2004,LEO,Stealth_1,RSO_Type1,1388.193
FDI56,7.325,Low,0.093385381,EnviSAT,91.3146,OUT046,1997,LEO,Stealth_1,RSO_Type1,1641.8628
FDB14,,Regular,0.102226474,Pleiades,91.312,OUT027,1985,MEO,Stealth_1,RSO_Type3,3075.996
NCS42,8.6,Low,0.069403341,Corona,91.2146,OUT035,2004,LEO,Stealth_1,RSO_Type1,2554.0088
FDI58,7.64,Regular,0.070645636,CBERS,91.212,OUT013,1987,GEO,Stealth_1,RSO_Type1,466.06
FDO50,16.25,Low,0.078103689,Pleiades,91.1804,OUT013,1987,GEO,Stealth_1,RSO_Type1,1929.4884
FDM32,20.5,Low,0.020605032,EnviSAT,91.083,OUT046,1997,LEO,Stealth_1,RSO_Type1,539.298
FDL36,,Low,0.133198355,EO-1,91.083,OUT019,1985,LEO,Stealth_0,RSO_Type4,89.883
FDH04,6.115,Regular,0.011419301,PROBA,91.0488,OUT018,2009,MEO,Stealth_1,RSO_Type2,1629.8784
FDL22,16.85,Low,0.036383293,CBERS,91.0488,OUT035,2004,LEO,Stealth_1,RSO_Type1,1086.5856
FDH04,,Regular,0.019912606,PROBA,91.0488,OUT019,1985,LEO,Stealth_0,RSO_Type4,271.6464
FDI33,16.5,Low,0.028476451,CBERS,91.0146,OUT045,2002,,Stealth_1,RSO_Type1,1368.219
FDG50,7.405,Low,0.015259084,Pleiades,91.0146,OUT013,1987,GEO,Stealth_1,RSO_Type1,729.7168
FDI56,,Low,0.092933158,EnviSAT,91.0146,OUT027,1985,MEO,Stealth_1,RSO_Type3,3466.1548
FDP46,15.35,Low,0.074601506,CBERS,90.983,OUT035,2004,LEO,Stealth_1,RSO_Type1,1348.245
FDW37,19.2,Low,0.12475207,Pleiades,90.9488,OUT017,2007,,Stealth_1,RSO_Type1,633.8416
FDL38,13.8,Medium,0.014730322,Pleiades,90.9172,OUT035,2004,LEO,Stealth_1,RSO_Type1,2141.2128
DRD12,6.96,Low,0.077630199,Sentinel,90.9146,OUT017,2007,,Stealth_1,RSO_Type1,1459.4336
FDR24,17.35,Regular,0.062839798,EO-1,90.883,OUT035,2004,LEO,Stealth_1,RSO_Type1,1707.777
FDM32,20.5,Low,0,EnviSAT,90.883,OUT010,1998,,Stealth_1,RSO_Type4,89.883
FDX44,9.3,Low,0.043209581,EnviSAT,90.8172,OUT017,2007,,Stealth_1,RSO_Type1,535.3032
FDH16,10.5,Low,0.052511611,PROBA,90.783,OUT013,1987,GEO,Stealth_1,RSO_Type1,1258.362
FDL22,16.85,Low,0.036463975,CBERS,90.7488,OUT045,2002,,Stealth_1,RSO_Type1,543.2928
FDL22,16.85,Low,0.036359891,CBERS,90.7488,OUT013,1987,GEO,Stealth_1,RSO_Type1,2263.72
FDR58,6.675,Low,0.041913535,CBERS,90.7462,OUT035,2004,LEO,Stealth_1,RSO_Type1,1665.8316
FDL38,13.8,Regular,0.014762987,Pleiades,90.7172,OUT045,2002,,Stealth_1,RSO_Type1,1338.258
FDC11,20.5,Low,0.141674844,RapidEye,90.7172,OUT013,1987,GEO,Stealth_1,RSO_Type1,1605.9096
FDL22,16.85,Low,0.036596012,CBERS,90.6488,OUT017,2007,,Stealth_1,RSO_Type1,633.8416
FDC32,,Low,0.098629062,EnviSAT,90.6462,OUT027,1985,MEO,Stealth_1,RSO_Type3,2406.2012
FDC11,20.5,Low,0.142370445,RapidEye,90.6172,OUT018,2009,MEO,Stealth_1,RSO_Type2,1427.4752
FDL25,6.92,Regular,0.131458247,Worldview,90.5804,OUT018,2009,MEO,Stealth_1,RSO_Type2,183.7608
FDS33,6.67,Regular,0,CBERS,90.5514,OUT018,2009,MEO,Stealth_1,RSO_Type2,974.0654
FDW07,,Regular,0.141997869,EnviSAT,90.5514,OUT027,1985,MEO,Stealth_1,RSO_Type3,2036.6822
NCS42,8.6,Low,0.069809115,Corona,90.5146,OUT017,2007,,Stealth_1,RSO_Type1,729.7168
FDL36,15.1,Low,0.076229769,EO-1,90.483,OUT045,2002,,Stealth_1,RSO_Type1,1617.894
FDV27,7.97,Regular,0.04021623,Terra,90.4514,OUT017,2007,,Stealth_1,RSO_Type1,1328.271
FDX44,9.3,Low,0.043141572,EnviSAT,90.4172,OUT018,2009,MEO,Stealth_1,RSO_Type2,1249.0408
FDL22,16.85,Low,0.036446751,CBERS,90.3488,OUT049,1999,MEO,Stealth_1,RSO_Type1,996.0368
FDY50,5.8,Low,0.130955811,Landsat,90.3172,OUT046,1997,LEO,Stealth_1,RSO_Type1,1338.258
FDI56,7.325,Low,0.093765794,EnviSAT,90.3146,OUT018,2009,MEO,Stealth_1,RSO_Type2,1733.0774
FDI33,16.5,Low,0.028579565,CBERS,90.3146,OUT017,2007,,Stealth_1,RSO_Type1,2554.0088
FDO50,16.25,High,0,Pleiades,90.2804,OUT018,2009,MEO,Stealth_1,RSO_Type2,1653.8472
FDS33,6.67,Regular,0.12332588,CBERS,90.2514,OUT013,1987,GEO,Stealth_1,RSO_Type1,974.0654
FDS24,20.85,Regular,0.062172698,EO-1,90.2514,OUT013,1987,GEO,Stealth_1,RSO_Type1,619.8598
FDH02,7.27,Regular,0.020865797,Pleiades,90.2488,OUT018,2009,MEO,Stealth_1,RSO_Type2,814.9392
FDI33,,Low,0.028281197,CBERS,90.2146,OUT027,1985,MEO,Stealth_1,RSO_Type3,3648.584
NCB18,19.6,Low,0.069112952,Corona,90.1514,OUT010,1998,,Stealth_1,RSO_Type4,442.757
FDN48,13.35,Low,0.064938448,EO-1,90.0804,OUT035,2004,LEO,Stealth_1,RSO_Type1,1561.9668
FDN48,,Low,0.064636203,EO-1,90.0804,OUT027,1985,MEO,Stealth_1,RSO_Type3,2113.2492
FDS33,6.67,Regular,0.123620492,CBERS,90.0514,OUT049,1999,MEO,Stealth_1,RSO_Type1,1505.3738
FDN48,,Low,0.113720344,EO-1,89.9804,OUT019,1985,LEO,Stealth_0,RSO_Type4,643.1628
FDY50,5.8,Low,0.130931048,Landsat,89.9172,OUT035,2004,LEO,Stealth_1,RSO_Type1,1516.6924
FDL38,13.8,Regular,0.014720848,Pleiades,89.9172,OUT013,1987,GEO,Stealth_1,RSO_Type1,1516.6924
FDG50,7.405,Low,0.015302764,Pleiades,89.9146,OUT045,2002,,Stealth_1,RSO_Type1,2189.1504
FDG50,7.405,Low,0.015271793,Pleiades,89.9146,OUT046,1997,LEO,Stealth_1,RSO_Type1,1550.6482
DRD12,6.96,Low,0.077193561,Sentinel,89.9146,OUT046,1997,LEO,Stealth_1,RSO_Type1,1277.0044
FDF08,14.3,Regular,0,EnviSAT,89.8856,OUT018,2009,MEO,Stealth_1,RSO_Type2,1406.1696
DRH51,17.6,Low,0.097198194,Landsat,89.8856,OUT035,2004,LEO,Stealth_1,RSO_Type1,351.5424
FDQ31,5.785,Regular,0.0901292,EnviSAT,89.8856,OUT010,1998,,Stealth_1,RSO_Type4,175.7712
FDF08,14.3,Regular,0.065207559,EnviSAT,89.8856,OUT046,1997,LEO,Stealth_1,RSO_Type1,966.7416
FDO50,16.25,Low,0,Pleiades,89.8804,OUT017,2007,,Stealth_1,RSO_Type1,1102.5648
FDB35,12.3,Regular,0.064618976,RapidEye,89.8804,OUT046,1997,LEO,Stealth_1,RSO_Type1,1286.3256
FDQ31,,Regular,0.053586458,EnviSAT,89.7856,OUT027,1985,MEO,Stealth_0,RSO_Type3,966.7416
FDL36,15.1,Low,0.076193763,EO-1,89.783,OUT049,1999,MEO,Stealth_1,RSO_Type1,2247.075
NCB18,,Low,0.072295507,Corona,89.7514,OUT019,1985,LEO,Stealth_0,RSO_Type4,88.5514
FDW37,19.2,Low,0.124301968,Pleiades,89.7488,OUT045,2002,,Stealth_1,RSO_Type1,2082.6224
FDW37,,Low,0.123449671,Pleiades,89.7488,OUT027,1985,MEO,Stealth_1,RSO_Type3,1901.5248
FDY50,5.8,High,0.131489269,Landsat,89.7172,OUT018,2009,MEO,Stealth_1,RSO_Type2,1605.9096
FDC11,20.5,High,0.141792841,RapidEye,89.7172,OUT046,1997,LEO,Stealth_1,RSO_Type1,1159.8236
